Tern,Thrush,Tick,Tiger,Tiglon,Toad,Tortoise,Trout,Tuna,Turkey,Turtle,Tyrannosaurus,Urial,Vicuna,Viper,Vole,Vulture,Wallaby,Walrus,Wasp,Warbler,Weasel,Whale,Whippet,Whitefish,Wildcat,Wildebeest,Wildfowl,Wolf,Wolverine,target
362055.2174525288,-49.659245831056936,-0.5993957754318514,s,False,s,-11.776198817385993,-475.2772576412427,-35717.51834701707,277844.8997537415,-183269622472704.0,61.59132097120278,c,,5670.304076606977,-6116504.455899179,e2,-6724767.252491057,44396.9041379549,-0.7448497069649826,p1,a,-5536652.6568556195,-1.3406199139574326,-35364926.08711084,-184.0285951651128,-0.03743590281826237,b,m1,r,1
-151287.68774230985,-49.659245831056936,-0.7155242391536185,s,,l,-16.645018507260005,-480.924971364446,-8361.284148412276,315155.5237091669,-1234871245824.0,60.723687681899335,e,,6431.745381819724,13833988.706671491,a1,-19141037.82431669,129979.48244739675,0.17615913770513592,g1,a,-4368224.4399791295,-1.3410014817843485,-35364717.92131186,373.5289553021954,-0.40675093701760906,b,z2,r,0
-306546.38555885956,-49.659245831056936,-0.7665874297557576,s,,s,-13.749679632054754,-471.529992868354,-34429.64818309135,276492.86465863243,-7.368776879158989e+16,65.4539693342243,e,,5642.711523645565,3445450.733712405,n2,-11892724.046070632,27055.130468516025,6.148823118875737,q4,a,916528.5875807311,-1.2796010573683678,-35364657.07399756,-265.6973093161009,0.2896065134254361,b,r2,m,1
-233644.40619539306,-49.659245831056936,-1.3431680857677244,s,,l,-27.271071736572868,-366.7777527407259,-88834.91926196255,75743.68894760172,-1.0001703638436864e+16,63.092456154934425,c,,1545.7895703592199,-3836739.903235793,d1,-2920125.958984893,70229.30155153744,-0.02900929860505741,z4,b,488336.8750222456,-1.3420720395077244,-35363045.3761762,2297.8714598586803,-0.07526013078627469,b,s1,x,0
-71185.81302828668,-49.659245831056936,-0.17034850715065764,s,,s,-2.9214916019957258,-558.8372448159276,-2958.760666893344,1519691.9051974667,-67421482202112.0,64.95181470869339,e,,31014.12051423386,-30631471.319123626,p1,,79987.33902550867,3.306028050119088,b3,a,-6481771.544195272,-1.342072148041402,-35363301.87553837,162.61807603984198,0.2703022021676873,b,r2,l,1
388062.5910291691,-49.659245831056936,-0.6218501086983087,s,,s,-13.627833882052197,-492.066353798532,-60905.63837895719,732722.6378160873,-2.716613993602867e+16,65.58421987525,a,,14953.523220736583,36201946.93050794,z2,,79929.0045303339,-0.37761585679525767,r3,a,-3607200.8775769267,-1.3355266368395788,-35364654.702228785,65.80915902192862,0.2357356889852361,b,s1,s,0
-208467.12899188622,-49.659245831056936,-1.3571819794269542,s,False,l,-29.997769188599467,-417.4529361188945,-76243.35859080666,36383.19864108027,-3356727743488.0,60.68157954513825,d,,742.5142579812284,-3971232.704584539,d1,-20720053.34382274,95967.85083763607,0.8204062631372799,q4,b,-324313.3371565733,-1.0526762597252985,-35364014.86467386,14.887320619101502,-0.054465110081063806,b,z2,x,0
-36068.877602824185,0.0,-1.1213070443141788,s,False,l,-22.314500599322162,-431.07616277490285,-95805.9713819899,97986.3476902411,-1.3845709221528417e+18,64.90495852153008,b,,1999.7213814334957,11906002.280397177,z2,-17109719.880814247,65956.9112425471,0.057067671487186944,v4,b,1346360.6040237527,-1.3420721534253557,-35365683.99249308,-307.50639538539497,0.09721420567006389,b,z2,m,0
-55741.52655191178,-49.659245831056936,-1.371814058879212,s,False,l,-28.675734060344137,-395.0981121562985,-497.3642117965064,37541.11353377834,-1.9914067354637926e+17,61.70173268490001,e,,766.1451741587401,3829072.240267068,z2,-15285641.368239777,43182.25232998382,-0.970973906407303,i4,b,-752351.8302172031,-1.3420718961229783,-35365880.03988369,136.68821865630127,-0.29269554282393256,b,r2,x,0
-95185.91205843305,-49.659245831056936,-0.8168090288133889,v,,l,-13.15963131731204,-441.10357616308863,-93370.95464955833,53438.42922193597,-3356727743488.0,63.9913495111944,b,,1090.580188202776,2673539.504844025,n2,-10320365.683969088,22976.66850540097,0.25111610169645204,g3,b,-911218.6592759266,-1.342071328648247,-35364067.81257949,-261.22630706707605,-0.29687768263266895,b,k1,m,0
-299457.4993313811,-49.659245831056936,-1.303281877454283,s,False,s,-26.648615611478384,-400.16617568608564,-33861.224410909315,90976.90759721561,-7.368776879158989e+16,64.98703229926099,a,,1856.6715836166409,3180776.7051692456,e2,-14775910.963007301,41546.49788928162,1.0367910413960317,h4,b,896794.227563804,-1.3187651716155597,-35364617.98983422,6250.667047533748,-0.44006253304830284,b,z2,x,0
-38917.45943924086,-49.659245831056936,-1.24942669597663,s,False,l,-24.25996191740891,-411.5734895623376,-83420.72678076228,67673.50010910988,-1.9914067354637926e+17,64.1313150662497,c,,1381.0918389614249,5370530.828039646,x2,-20308944.416470263,96071.19358661954,1.5511270899345753,q1,b,1639366.6025720928,-1.3420721541079998,-35365401.80823759,-221.23855059292507,0.11723399430062698,b,k1,x,0
-169197.4865226084,-49.659245831056936,-0.6894502332111564,v,,l,-12.300651869693695,-506.96673109679364,-15456.708069365632,1360185.8864472792,-498171335998464.0,65.71618234166996,e,,27758.8956417815,23430463.15325652,f1,,213297.4164253391,2.5190573241212064,q4,a,11525668.482572543,-1.3359609186000112,-35365233.77217486,0.11765508574706018,0.9809425492640984,y,s2,l,0
301685.53843850904,-49.659245831056936,-0.7976214908516428,s,False,l,-14.278056646950802,-457.115642735638,-81701.06290815149,213827.65162092083,-167121657856.0,65.0683475613666,e,,4363.829624916754,12282377.363846809,k1,-15883277.702442955,58621.28252405089,-0.6450225840534598,b1,a,3199633.041255763,-1.3420707961197853,-35363124.279927716,1021.4215130029482,0.11016789161652896,b,s1,m,0
106023.60876280919,-49.659245831056936,-1.2080243429091233,s,False,l,-23.992802342822003,-427.8045387274791,-85787.50148166268,95659.92914468523,-167121657856.0,64.01834519026147,d,,1952.2434519323472,5430742.343440443,a2,,29933.641354069907,-0.1882980344763756,y2,b,1037313.4575358126,-1.3420675551054295,-35364052.30312665,307.8635962021284,0.43202544913452856,b,z2,x,0
48697.573007496074,-49.659245831056936,-0.866223567873068,s,False,l,-16.950769176922037,-459.0793592648506,-7349.946118373846,143121.3261781418,-9124529627136.0,57.48851039137645,e,,2920.8433913906406,-4955446.820436999,y1,-14370603.755354032,42789.721085131765,1.9489800833275799,y2,a,-1941838.4838786656,-1.3342779027282339,-35364354.834669985,7.212656683255773,-0.12077013429466643,b,k1,m,1
246938.6279489132,-49.659245831056936,-1.1187403149789363,s,False,s,-24.109278007985324,-450.71224972792663,-75772.44693597345,238178.8403093591,-183269622472704.0,61.794504291897056,a,,4860.792659374675,24481781.749574706,h2,-18974472.760737393,113719.2184328385,-0.5876146162864833,g2,a,4396167.2995235585,-1.2895734509304548,-35366266.90240988,10.324721769848225,-0.4339616379422281,b,z2,r,0
133350.8462448978,-49.659245831056936,-1.2395241896475624,s,False,l,-24.708443214326763,-410.726520328148,-7110.780499447763,52429.52232954001,-498171335998464.0,60.15009625549591,e,,1069.9902516232673,2263505.9179898202,c1,-12353628.512520012,24699.830552976546,0.5058347490906672,c4,b,1552367.832785057,-1.3420721525419665,-35363647.972601704,-278.76766189994424,-0.2561774628047259,b,k1,x,0
86740.07495415315,-49.659245831056936,-0.5958943182361729,s,,l,-11.301613960273407,-463.56290705384185,-76568.47722849519,371715.60409878724,-22617457664.0,65.01230968440449,d,,7586.032736709933,7038483.64282006,y1,,112363.25583338589,1.3110232412684286,z4,a,1241774.3096063267,-1.342072154103502,-35362694.837650664,122.63552093846283,0.42096547022895203,b,s1,m,0
-83402.00849047297,-49.659245831056936,-0.4603477304595055,s,,u,-7.088184210377257,-525.4420442041678,-95590.15653245767,3735807.470436033,-9124529627136.0,63.6192159256068,b,,76240.96878440908,-778060.4908575714,z2,,165151.80788639036,-0.1288690734544502,z1,a,-6251312.561858026,-1.3420720986090866,-35363842.882972434,-59.13601900204378,0.11539817343124503,b,s2,n,0
-181492.05935817747,-49.659245831056936,-1.2478815696985583,s,False,l,-24.12945035981248,-387.6839148038617,-95123.68437174908,30424.611881199242,-1.9914067354637926e+17,59.74096390539146,c,,620.9104465550865,2474573.993706718,r1,-14035479.860243384,40845.17437833307,0.5021688496244947,p2,b,1081146.0238155853,-1.3420713214037983,-35362559.64978821,-200.75972574410804,-0.406093901136242,b,s1,x,0
105087.97755039297,-49.659245831056936,-0.7174596534237372,s,False,s,-13.688806704071308,-475.0228916910554,-42387.09877512998,84802.29996598978,-454283759616.0,61.708150359855,a,,1730.659182979389,-7884325.610895045,y1,,8001.577381775811,0.31421738314494596,e3,a,-3349836.0901130633,-1.3420721512766915,-35364536.702713326,525.7398941644724,0.05320684838384526,b,z2,s,0
38971.512239414034,-0.10125578994390594,-0.9798081961026138,s,False,l,-20.212933779110458,-438.6567734856156,-942.1234918926057,24670.94673943982,-61480622080.0,65.77590048114413,c,,503.4887089681591,-8556874.109709814,x2,,44724.229146331105,0.8731562039334346,i4,b,-2758120.144744179,-1.136177732858155,-35363251.70746302,-18.93053211335632,-0.03953396866918513,b,k1,m,0
-148585.50894640136,-49.659245831056936,-1.299974480265849,s,False,l,-26.765260628249045,-403.2675765828699,-96274.15485324319,28894.282555386948,-61480622080.0,61.74777759953828,e,,589.6792358242249,5229180.735576406,e2,-19649720.68504035,88046.8421426871,-1.297630344437319,v4,b,-396335.870240191,-1.3381033372179338,-35364822.05457658,-176.10652984991225,0.15052796436384552,b,y2,x,0
-319976.2456957968,-2.775080123740281e-05,-1.1190110867041205,s,,u,-23.50818828061305,-421.0509223417233,-49325.46086935617,140906.38071035992,-7.368776879158989e+16,63.85975677178472,a,,2875.6404226604163,-6951184.568877861,d1,,83825.06643057754,-0.752460518982689,f1,b,-2522668.062118464,-1.342072153042278,-35364742.00135075,2223.5506171985157,-0.4641931712528793,b,z2,m,0
-218863.45946397213,-49.659245831056936,-0.9430447600086986,s,False,l,-18.394740584149694,-420.02551280953287,-95451.98924637966,134658.4105067231,-61480622080.0,61.63102754109522,a,,2748.1308266678134,-3711718.9774837196,r1,,16646.71102826947,-0.012265526066085553,v4,b,-602238.2334992308,-1.2773964953105497,-35365614.619187705,209.02838689214605,0.21454690045052305,b,k1,m,0
-268576.6068390352,-49.659245831056936,-1.1257352859005163,s,False,l,-24.104231017917805,-406.0588780820159,-60869.81757837123,34000.162576036084,-1234871245824.0,62.67537661007072,e,,693.880868898701,-2645890.3397143036,v1,-8941931.4780679,7279.028485763149,0.22875786579501045,e3,b,698988.2789764013,-1.3420388792896838,-35365022.37852156,882.3276399888515,0.22209672473669262,b,s1,x,0
-106118.50751654012,-49.659245831056936,-1.169038209502816,s,,l,-23.00978259810509,-436.7966334610368,-26528.258748743174,148737.0630558683,-7.368776879158989e+16,65.31676767120412,e,,3035.450266446303,-848193.1090154648,n2,-12062343.828661408,25036.35565602025,-0.05615640670764299,p2,b,1153622.4680123478,-1.3397124839331347,-35364568.01836416,-369.14348632593897,0.26666587296201727,b,m1,x,0
-37571.01741045201,-49.659245831056936,-0.23868168557950886,s,,u,-7.432755419227419,-536.6662308731034,-95702.83291024246,2648654.924238685,-61480622080.0,63.69896204385941,b,,54054.18212732032,5847704.577138305,j2,,138651.4316636683,0.05314484657157004,l3,a,-3942891.338871398,-1.3420721541096603,-35364444.836656146,-270.9903288064784,-0.2840046449864762,b,s1,l,0
12404.609117047512,-49.659245831056936,-1.166716652413744,s,False,l,-24.463624784731884,-425.41845834171943,-41734.18953902733,59183.44750224136,-498171335998464.0,57.914737452704976,a,,1207.8254592294138,-6581028.024041563,y1,-8012480.91310004,12359.992532184053,-1.7032961251310341,b1,b,-720826.8937525917,-1.3420721539138474,-35363093.46961672,1872.2418292358097,-0.23797641393399555,b,k1,x,0
-91661.61619682203,-49.659245831056936,-1.1474377472057593,s,False,l,-21.332723286673797,-412.89181648118563,-62556.62212670702,95872.85824886875,-1.0001703638436864e+16,63.19806996256473,e,,1956.588943854463,-4569990.759418681,n2,-11010744.577076761,21689.164562608184,6.035563308669282,w2,b,-1427466.6887737084,-1.3420721539805045,-35362957.64367979,-261.34597189355895,-0.003653649727483055,b,z2,x,1
455089.35078080924,-49.65374068577618,-0.7811833473423354,s,False,l,-13.275301586812851,-456.2761343872217,-6958.510722309104,219520.42114462508,-24803025359872.0,63.797627655224616,e,,4480.008594788264,-8575207.99878443,y1,-7964907.323808495,16867.904717841306,0.5589838514488907,o3,a,705897.9149837848,-1.3084813001221811,-35365571.62335581,-393.0884389377076,-0.05597413601655721,b,s1,m,0
-193367.40757282896,-8.336087375937495e-10,-1.370755860360848,s,,l,-31.187170791422638,-392.41476501504735,-89543.69523311817,32128.909911482828,-454283759616.0,64.49716283864385,c,,655.6920390098521,751311.07621862,n2,,35110.697629570524,3.6775187999772934,z4,b,-421111.1054539941,-1.341019696892801,-35365582.84213523,423.85727884614994,-0.2041987445277994,m,k1,x,1
347958.65851340134,-49.659245831056936,-1.0127275131398175,s,,s,-21.46087484767766,-447.67838866745524,-3434.5449805828684,50341.57095957973,-9124529627136.0,61.66347641299082,e,,1027.378999175092,12342576.274845973,g2,-11046351.119164776,27048.954385466357,0.945676572290292,v4,b,2088900.3133349363,-1.3420714415026114,-35360819.36837938,1133.8890583177918,0.16411780566899603,b,z2,m,0
116345.81118992832,-49.659245831056936,-0.8700038269828091,s,,l,-16.455902708880743,-458.2565808388338,-69692.93663272288,214733.82828518853,-498171335998464.0,53.26446573941013,a,,4382.323026228331,-14316529.14727518,p1,-14610387.871569298,38614.932552027734,-0.5858539715758939,t4,a,830391.7612183802,-1.3420417208690667,-35363456.106577165,-363.53556173390723,-0.07412025380359022,b,k1,m,0
70915.51410401368,0.0,-0.9776308355369325,s,,s,-20.9437359117939,-453.6899761174191,-216.4592912497319,296845.01817497594,-61480622080.0,65.26423865696401,e,,6058.061595407675,16057126.039591223,h2,-9318547.957442837,111885.75437552223,1.4444853197842116,o3,a,-3819714.0435774317,-1.3420265776742166,-35364705.436099865,989.7545535461537,-0.03776217429085538,b,z2,r,0
-191870.97890085744,-49.659245831056936,-0.518112920167837,s,,s,-12.031328184474667,-475.5041005119921,-76447.76791218031,1299953.7816653561,-3680482073740288.0,64.87416350601275,a,,26529.66901357888,-12689863.274148494,d1,,103081.07590050992,1.2111000358877473,v4,a,-3626348.6446178034,-1.0833747412287438,-35363840.21418554,1238.299996293219,-0.4034674190124811,b,z2,s,0
14172.306996897154,-49.659245831056936,-1.3280673069110727,s,False,l,-27.41611397424783,-357.6785441433864,-52449.583705159705,79209.71402790278,-1234871245824.0,65.31279681757496,a,,1616.5247760796497,-3958380.290090263,o1,,70975.76252089867,2.336875309907189,r4,b,760020.3116002847,-1.2942812104823813,-35363824.259613365,1107.6609979642485,-0.04296655263081395,b,e2,x,1
-102919.98311810102,-49.659245831056936,-0.8890673219405495,s,,l,-16.23029202933111,-440.4413089182158,-6472.6070854056015,60324.07582139924,-498171335998464.0,65.15184719211994,d,,1231.1035881918142,221649.29947136343,w1,,8235.78678197929,-1.3488610186469847,y2,b,-2601978.6201905143,-0.8483524893346115,-35363687.223858334,62.54028738009231,0.004423115502456221,b,z2,m,0
-239588.0476872124,-49.659245831056936,-0.4931946197024225,s,,w,-8.641533343280983,-471.5484825180803,-4747.587183682292,2670425.210795778,-183269622472704.0,65.70254960588927,c,,54498.47368970927,3310494.6404753476,o1,-8588414.34782182,66907.83025770789,0.28140918202770604,g2,a,-5430012.931749796,-1.3420721379347433,-35362414.196828954,23.624363377625514,0.05238969782548952,b,z2,l,0
-308498.86238388874,-49.659245831056936,-0.6550320285212562,s,,l,-12.740310494164707,-485.3626742789427,-41809.07560541529,179829.21466052893,-183269622472704.0,64.34692793459004,a,,3669.983972663855,26602036.76960987,m1,-19664743.159419145,151029.45606115498,1.0795072851604475,p1,a,-5672007.848911902,-1.3420708717684466,-35364465.85239021,1330.677567519755,-0.1408762666365898,b,s1,h,0
16622.396835301013,-49.659245831056936,-0.5412279836189375,s,,l,-9.543067650092677,-468.71000815967335,-14218.609694142317,280887.4792615572,-2.716613993602867e+16,58.12070439982856,d,,5732.397535950151,31311362.69354531,d1,,87102.48462712936,3.7728165454455658,h4,a,-2853384.4935786016,-1.3420721540933116,-35363089.18407521,-285.31049705238047,0.453122185633136,b,k1,s,1
-35685.28002973687,-49.659245831056936,-0.9416458768248339,s,,s,-19.953924153073917,-427.8815478052662,-11261.085914227908,181249.82370120115,-183269622472704.0,63.87913189461068,e,,3698.9759939020632,20595335.137512743,h2,,113077.54730282395,2.6396604866896167,o3,b,-2603165.7743032416,-1.3420721529918158,-35363973.22261572,1357.2325209469109,0.6937941256560789,b,s1,s,1
89665.82128141448,-49.659245831056936,-0.6648870648136944,s,,i,-11.51142265205631,-457.6769603506065,-94870.56251818033,433422.5816669466,-183269622472704.0,63.90066681330653,e,,8845.35880952953,11878634.682478845,p1,-13116330.354089795,39714.275442560145,1.853799821365264,j3,a,2559177.253600698,-1.3402785319513904,-35364838.61009724,274.0798947781283,-0.08063260874635736,b,e2,m,0
-50418.288590584416,-49.659245831056936,-1.305278168534253,s,,l,-29.583918344326957,-419.41543493877094,-23887.255126287855,91789.86110819636,-61480622080.0,64.49239108220195,e,,1873.2624715958468,-5844646.658032551,p1,,32055.45835895911,-1.6613628743497573,g1,b,-1333275.2474745456,-1.338218243103957,-35363412.87953296,372.87118564671005,-0.10501179416154438,b,z2,m,0
50775.5942633152,-49.659245831056936,-1.3599441389312577,s,False,l,-28.241494687307927,-386.9765648464247,-59211.644671014896,75719.68672247937,-5.327236817704489e+17,61.332830018037214,a,,1545.2997290301898,-6727619.712675571,k1,,51939.56898339658,-1.4643451891282595,h1,b,-1460906.100158764,-1.3270150801074854,-35365314.00999617,-154.85912506286974,-0.2129366987555117,b,k1,x,0
-287836.9254977425,-49.659245831056936,-0.33301763888015046,s,,u,-7.415142852064211,-497.9632751453062,-73421.57239575966,1464553.6010679791,-24803025359872.0,65.69860132358436,d,,29888.849001387425,-21171594.17593047,k1,,70596.05223167948,1.5382913042380488,v4,a,-5531608.05138017,-1.2594459701652605,-35365096.5245577,379.55138633805643,0.2834607487972918,b,c1,h,0
-201332.15784996518,-49.659245831056936,-0.6348926790359112,s,,l,-12.158293503805062,-507.3199842007738,-61034.75411544728,4502009.982655492,-5.327236817704489e+17,65.71461137947072,e,,91877.75474807162,45904120.89358829,d1,,129793.73536090915,0.1050671069606326,u2,a,10340044.62735396,-1.1713417746885941,-35364925.16473266,-272.0112854018128,-0.32846754535898315,b,z2,n,0
-147396.72661728557,-49.659245831056936,-0.557820556505714,v,,s,-10.887001423978965,-487.2907293204574,-91561.03876008347,1055446.1370440978,-61480622080.0,65.66492633304105,c,,21539.717082532898,20556574.914001673,o1,,112450.99200932917,-1.536461890260416,g3,a,-3640951.2515635155,-1.3414504701641787,-35364313.89167569,965.5178745587181,0.1975627756120193,b,m1,r,0
-94.8470016484498,-49.659245831056936,-0.381565767388228,s,False,s,-7.034962541188062,-524.5611233618557,-84178.36210742738,1445540.173135243,-167121657856.0,57.6469150838395,e,,29500.819859903007,29976573.95640111,b2,-15271880.34206802,80410.38473967595,0.8182878832916749,j1,a,3078850.72386623,-1.3420720560085468,-35363564.96883754,-5.796711767517365,0.2872459604425527,b,k1,r,0
158243.393064963,-49.659245831056936,-1.0288968100880123,s,False,l,-22.613208739469727,-444.64983873221684,-63368.70679024158,185672.52726188686,-9124529627136.0,54.19934961871172,d,,3789.2352502425892,-868984.8057905734,b2,,64224.45601103843,-0.19711716557732495,q4,b,-675678.385987645,-1.2908299904831892,-35362828.54960968,-109.91825106832323,0.04725316711815708,b,k1,x,0
194945.03318313573,-49.659245831056936,-0.8870288160015554,s,False,l,-15.659272747960507,-442.4023684605893,-90327.82048411269,78454.65014849495,-7.368776879158989e+16,61.477368207562044,e,,1601.1153091529534,-2031761.6777303815,p1,-5467228.038664065,10697.624393219055,0.7448273783678248,n2,b,-1210256.665946653,-1.3277587821215389,-35364519.46994169,-378.21515311471467,0.7165487291576478,b,r2,m,0
38531.00163004681,-49.65924131203182,-0.7358119129916256,s,,l,-12.59952545933779,-449.21001675608863,-80405.93461230313,155374.40001852374,-22617457664.0,64.35833448135634,d,,3170.9061228270157,-1353630.9667476714,x2,-14493361.483846208,44411.24613513732,1.4810551293383745,g2,b,-1739772.6640016306,-1.3420661073973008,-35365123.28838423,2384.798721676049,-0.13326521994055318,b,s1,m,0
-293824.55222293164,-49.659245831056936,-0.8062554354638602,s,,l,-15.202564240698997,-446.35386577493955,-88391.48653561485,129143.48810233182,-7.368776879158989e+16,66.00748627275719,b,,2635.5813898435063,-8362704.1478110105,j2,-19651687.361522947,94401.88352270977,0.1773075245897069,z4,b,-2692263.3303908696,-1.3410234751767809,-35363801.81237015,5082.398764997675,0.5599492263343524,b,z2,m,0
-43241.2478360649,-49.659245831056936,-0.54388424175545,s,False,l,-9.45876644905718,-474.6043121943499,-76571.96494541371,769494.3912991857,-5.327236817704489e+17,60.07944507569245,c,,15703.967169371104,17617218.82551618,h2,-5923606.916479055,120937.57715870146,0.775185428432698,g3,a,3172556.679022707,-1.3420721539597358,-35364590.17875773,1945.174611890026,-0.10590037966723997,b,k1,s,0
-178765.99888464485,-49.659245831056936,-0.23952683260721308,s,,l,-4.105684667365534,-517.5689014604311,-42311.80954707371,2445118.038313473,-7.368776879158989e+16,64.46218104001994,d,,49900.368128846385,23494180.257816255,b2,,89703.16181938683,-1.20612851512941,k2,a,5362238.30596997,-1.340734053752789,-35364643.85398252,-395.79081512024175,0.030214595051151205,b,s1,l,0
-107135.61630339909,-49.659245831056936,-1.096629025137562,s,False,l,-21.414361687321147,-400.8604103951483,-92046.57713224807,187478.77447236938,-454283759616.0,54.48127518068113,c,,3826.097438211627,4115030.783095658,p1,-14038695.185840886,34128.20620216859,-0.924382252658273,g3,b,1452780.050892381,-1.3420648834077091,-35365428.44467882,-335.9206659786753,0.5461138877763525,b,s2,x,0
32036.390434081084,-49.659245831056936,-0.9610282205781038,s,,l,-18.935547382686693,-443.6533069175175,-72678.16864988487,246638.17707633012,-61480622080.0,65.24368637795675,e,,5033.432185231231,1570070.4365790337,p1,-9223635.004015855,15878.219755493667,0.9930644515721456,p1,b,-1046395.0965530425,-0.980689426783914,-35363456.53099316,4925.254510281432,0.0039732613435453645,b,k1,x,1
-20788.889448024565,-49.659245831056936,-0.4887165840075164,s,,l,-8.340005537892324,-503.49275712520114,-69216.0615729055,684484.5315219107,-61480622080.0,65.27356251835266,d,,13969.072071875697,-2165291.334769577,r1,-8695300.206579577,23105.841100950656,-1.021333156627302,u4,a,4099204.4842266645,-1.3420519296912408,-35364264.44520699,-257.28369475004047,-0.07917520577575765,b,k1,s,0
-114261.31732072769,-49.659245831056936,-1.0644787851314814,s,,l,-20.638497979486896,-434.9669729961551,-59035.448207556125,143301.02891655214,-1.9914067354637926e+17,65.02121897101352,a,,2924.5107942153463,-5944285.641032264,e2,-14385921.611806864,38840.781842102464,0.9604748808950221,w2,b,-1664939.6319418345,-1.3420720888023838,-35363146.75469476,-53.39718699558057,-0.372195074294498,b,k1,x,0
-137473.48186206885,-49.659245831056936,-1.0643300965585878,s,,l,-21.332723286673797,-432.63881528966823,-77567.09531413055,73780.24105981374,-3.294285014579562e+18,61.14749348765575,d,,1505.719205302322,-10567719.666684628,d1,-18734515.766727176,78403.41272383598,-0.8646065456943574,g2,b,-2614219.39776583,-1.3187392540767662,-35365359.74347724,1005.2806772444636,0.2929027914139276,b,z2,m,0
-251906.08918859938,-49.659245831056936,-1.0165645212301364,s,False,l,-20.782645072951624,-434.5265139992197,-93633.71174354079,74174.29904874574,-1.9914067354637926e+17,61.046417413296325,b,,1513.7612050764449,-1792374.194993645,p1,,34663.57381756589,2.427938575765644,p2,b,-803141.7630437557,-1.3420721541095806,-35364606.55756341,-364.94571278268904,0.5451043889411868,b,r2,m,0
-251552.30442092306,-49.659245831056936,-0.4941882124895337,v,,z,-8.478084068690414,-492.5714223978865,-23764.161207463592,1195451.0425921956,-454283759616.0,65.46264270532544,e,,24396.96005290186,20639683.966540247,z2,,86946.15191708668,2.6482365232284497,c4,a,23430368.54673074,-1.342022254836312,-35361374.63575028,-158.16190393660247,-0.21413474025239532,b,q2,n,0
-233857.0836173166,-49.659245831056936,-0.7988300776373065,s,,l,-12.685620850904542,-457.3127468453038,-80564.49689776138,165445.32968058772,-183269622472704.0,63.1909617264926,d,,3376.4352996038374,-6872304.210791975,e2,,42912.92686438649,1.7320832684910068,y3,a,-2309283.3349429155,-1.3181506509427559,-35363329.103993595,-122.67334326629509,0.5976184783683316,b,k1,s,0
-42570.10099235474,-49.659245831056936,-0.5563842800449161,s,False,u,-10.911502777492313,-503.8624231605794,-87488.82040185065,703419.308844434,-24803025359872.0,60.67023717728089,e,,14355.4960988661,-31862455.385594152,g2,-17281347.6265035,186612.93944925047,0.17962347561266023,v4,a,-6535916.6308796685,-1.3420682815913816,-35364702.2828232,959.5892560764418,0.029768051467384815,b,r2,n,0
263070.45080456877,-49.659245831056936,-1.0009338019390108,s,False,l,-19.102745024881123,-427.7165039376424,-96153.7817849656,72338.25912384571,-1.0001703638436864e+16,65.82196599373108,e,,1476.2910025274682,8229946.539727211,v1,,18539.87731886311,-0.45148266351209654,l4,b,-1729572.5926311705,-1.3420721532100162,-35363319.49085583,1264.817011884622,0.27413195366462106,b,r2,m,0
-116705.51465825955,-49.65924548222324,-0.6912040403371285,s,,u,-11.350125001343311,-485.22478360010155,-77105.49079783702,2200344.744466196,-3.294285014579562e+18,65.9912888575079,e,,44904.99478502471,-5381693.6293667555,a1,,164413.16698297576,-1.4437634909117283,j3,a,-8137776.328105129,-1.3420720733495233,-35364844.60759642,1016.6203136630799,-0.41115530876043316,m,k1,h,0
-234809.90288605366,-49.659245831056936,-0.793179322177468,s,,l,-14.255568782593834,-470.51984529317446,-86783.5400621677,267130.9701459975,-3680482073740288.0,64.52020304665,c,,5451.652451959125,2682459.139669329,v1,-5424750.382967539,7547.067685329547,0.8825652100671115,g3,a,-1695475.8887214046,-1.3420721541095355,-35363873.35116589,890.7361090212556,-0.11317144619938224,b,m1,m,1
38745.8395690411,-49.659245831056936,-1.2389247872121039,s,,l,-29.540335669157287,-424.296230642576,-75814.12769472122,52462.81267570124,-183269622472704.0,65.3045726361495,e,,1070.6696464428892,-3606735.850610763,d1,-18526150.98249554,76832.9847347434,-0.8364723261144594,q4,b,-2207578.612750926,-1.333886865083706,-35365785.76590036,447.4470754334451,-0.18264577992501946,b,s2,m,0
-57818.5306071433,-49.659245831056936,-1.0116046221710993,s,False,l,-18.229739830317694,-438.5084208829543,-95520.13362560654,96312.96009415241,-454283759616.0,65.54175866660665,b,,1965.5706141663684,912502.3141933233,p1,,34227.130472538236,0.6759647011854135,r4,b,-1283693.6765590962,-1.3420564361710032,-35363692.44483665,896.4439396707129,-0.478643703382826,b,z2,m,0
6038.766231191519,-49.659245831056936,-1.0187935490369995,s,,l,-18.858023367633354,-408.68728445678335,-96060.72100390767,245150.8559135299,-24803025359872.0,64.11762914867847,e,,5003.078692112847,-2705636.6561468393,e2,9871534.196135111,41638.44416289776,0.03306062880115501,j3,b,-2036656.2195075806,-1.3419845097256893,-35362573.59029796,-336.1900175161018,-0.08202029298146962,b,z2,m,0
-296756.62875233695,-49.659245831056936,-0.2188729613437932,s,False,z,-3.7105163490288398,-536.2033823012023,-90186.2266939189,1911008.40738635,-61480622080.0,55.55272413572911,c,,39000.17157931326,7123836.422392666,d1,,106413.58681069985,0.009258924128730195,u2,a,-8016698.950196011,-1.3419981603756774,-35362019.542857006,177.96213926516316,-0.3147797934595046,b,s1,n,0
